Cluster Size,Phone Count,Loc Count,Phone Entropy,Loc Radius,Person Name Count,Valid URLs,Invalid URLs,Ads/week,Num URLs,Num Emails,Num Emails Val,Cluster Size Val,Phone Count Val,Loc Count Val,Phone Entropy Val,Loc Radius Val,Person Name Count Val,Valid URLs Val,Invalid URLs Val,Ads/week Val,Num URLs Val,cluster_id
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,21,1,1,0.0,0.0,0,0,0,5,0,104
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,18,1,1,0.0,0.0,0,0,0,5,0,105
2.833213344056216,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,17,1,1,0.0,0.0,0,0,0,5,0,106
3.6888794541139363,0.0,0.0,0.0,0.0,0,0,0,2.0794415416798357,0,0.0,1,40,1,1,0.0,0.0,0,0,0,8,0,107
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,15,1,1,0.0,0.0,0,0,0,4,0,108
3.4339872044851463,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,31,1,1,0.0,0.0,0,0,0,5,0,109
3.295836866004329,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,27,1,1,0.0,0.0,0,0,0,5,0,110
3.4011973816621555,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,30,1,1,0.0,0.0,0,0,0,5,0,111
4.189654742026425,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,66,1,1,0.0,0.0,0,0,0,5,0,112
2.9444389791664403,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,19,1,1,0.0,0.0,0,0,0,4,0,113
3.58351893845611,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,36,1,1,0.0,0.0,0,0,0,4,0,114
3.912023005428146,0.0,0.0,0.0,0.0,0,0,0,2.1972245773362196,0,0.0,0,50,1,1,0.0,0.0,0,0,0,9,0,115
3.9512437185814275,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,1,52,1,1,0.0,0.0,0,0,0,7,0,116
3.4339872044851463,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,31,1,1,0.0,0.0,0,0,0,4,0,117
3.4657359027997265,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,32,1,1,0.0,0.0,0,0,0,5,0,118
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,23,1,1,0.0,0.0,0,0,0,4,0,119
3.912023005428146,0.0,0.0,0.0,0.0,0,0,0,2.0794415416798357,0,0.0,1,50,1,1,0.0,0.0,0,0,0,8,0,120
3.091042453358316,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,22,1,1,0.0,0.0,0,0,0,5,0,122
3.6888794541139363,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,40,1,1,0.0,0.0,0,0,0,5,0,123
3.6109179126442243,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,0,37,1,1,0.0,0.0,0,0,0,6,0,124
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,1,12,1,1,0.0,0.0,0,0,0,7,0,125
3.8501476017100584,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,47,1,1,0.0,0.0,0,0,0,4,0,127
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,0,23,1,1,0.0,0.0,0,0,0,6,0,128
4.875197323201151,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,0,131,1,1,0.0,0.0,0,0,0,7,0,129
4.219507705176107,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,68,1,1,0.0,0.0,0,0,0,4,0,130
4.02535169073515,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,56,1,1,0.0,0.0,0,0,0,6,0,131
4.897839799950911,0.6931471805599453,0.6931471805599453,0.6876794221118472,5.7156307731738085,0,0,0,2.0794415416798357,0,0.0,0,134,2,2,0.6876794221118472,303.57563029336836,0,0,0,8,0,132
2.772588722239781,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,16,1,1,0.0,0.0,0,0,0,5,0,134
3.4011973816621555,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,30,1,1,0.0,0.0,0,0,0,5,0,135
3.4657359027997265,1.0986122886681098,0.0,1.0612039759627614,0.0,0,0,0,1.9459101490553132,0,0.0,0,32,3,1,1.0612039759627614,0.0,0,0,0,7,0,136
4.418840607796598,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,83,1,1,0.0,0.0,0,0,0,6,0,138
3.4339872044851463,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,31,1,1,0.0,0.0,0,0,0,6,0,139
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,21,1,1,0.0,0.0,0,0,0,4,0,140
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,23,1,1,0.0,0.0,0,0,0,4,0,141
2.833213344056216,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,17,1,1,0.0,0.0,0,0,0,5,0,142
3.091042453358316,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,22,1,1,0.0,0.0,0,0,0,5,0,143
4.948759890378168,0.0,0.0,0.0,0.0,0,0,0,2.0794415416798357,0,0.0,1,141,1,1,0.0,0.0,0,0,0,8,0,144
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,13,1,1,0.0,0.0,0,0,0,5,0,145
4.356708826689592,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,78,1,1,0.0,0.0,0,0,0,5,0,146
3.1780538303479458,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,24,1,1,0.0,0.0,0,0,0,6,0,147
2.8903717578961645,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,18,1,1,0.0,0.0,0,0,0,4,0,148
3.9318256327243257,0.6931471805599453,0.0,0.6883336081894993,0.0,0,0,0,1.9459101490553132,0,0.0,0,51,2,1,0.6883336081894993,0.0,0,0,0,7,0,149
2.833213344056216,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,17,1,1,0.0,0.0,0,0,0,4,0,150
2.6390573296152584,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1.3862943611198906,0,0.0,1,14,2,1,0.6931471805599453,0.0,0,0,0,4,0,151
3.367295829986474,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,29,1,1,0.0,0.0,0,0,0,5,0,152
4.343805421853684,0.0,0.0,0.0,0.0,0,0,0,2.0794415416798357,0,0.0,1,77,1,1,0.0,0.0,0,0,0,8,0,153
3.4011973816621555,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,30,1,1,0.0,0.0,0,0,0,6,0,154
2.8903717578961645,0.0,0.6931471805599453,0.0,3.6371814756358853,0,0,0,1.6094379124341003,0,0.0,1,18,1,2,0.0,37.98462511575633,0,0,0,5,0,155
2.772588722239781,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,16,1,1,0.0,0.0,0,0,0,5,0,156
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,23,1,1,0.0,0.0,0,0,0,6,0,157
3.5263605246161616,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,34,1,1,0.0,0.0,0,0,0,5,0,158
3.6635616461296463,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,39,1,1,0.0,0.0,0,0,0,5,0,159
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,21,1,1,0.0,0.0,0,0,0,5,0,160
3.295836866004329,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,27,1,1,0.0,0.0,0,0,0,5,0,161
3.8501476017100584,0.0,0.0,0.0,0.0,0,0,0,2.1972245773362196,0,0.0,1,47,1,1,0.0,0.0,0,0,0,9,0,162
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,13,1,1,0.0,0.0,0,0,0,4,0,163
3.091042453358316,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,22,1,1,0.0,0.0,0,0,0,5,0,164
4.290459441148391,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,73,1,1,0.0,0.0,0,0,0,5,0,165
4.007333185232471,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,0,55,1,1,0.0,0.0,0,0,0,6,0,166
3.5263605246161616,0.6931471805599453,0.6931471805599453,0.6774944044487072,3.6934984239733173,0,0,0,1.6094379124341003,0,0.0,0,34,2,2,0.6774944044487072,40.18518614975366,0,0,0,5,0,167
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,15,1,1,0.0,0.0,0,0,0,4,0,169
3.6375861597263857,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,38,1,1,0.0,0.0,0,0,0,5,0,170
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,21,1,1,0.0,0.0,0,0,0,4,0,171
3.7376696182833684,0.6931471805599453,0.0,0.6931471805599453,0.0,0,0,0,1.6094379124341003,0,0.0,1,42,2,1,0.6931471805599453,0.0,0,0,0,5,0,172
3.044522437723423,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,0,21,1,1,0.0,0.0,0,0,0,6,0,173
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,12,1,1,0.0,0.0,0,0,0,4,0,174
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,23,1,1,0.0,0.0,0,0,0,5,0,175
3.2188758248682006,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,25,1,1,0.0,0.0,0,0,0,5,0,176
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,23,1,1,0.0,0.0,0,0,0,5,0,177
3.5553480614894135,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,35,1,1,0.0,0.0,0,0,0,5,0,178
3.295836866004329,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,27,1,1,0.0,0.0,0,0,0,5,0,179
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,13,1,1,0.0,0.0,0,0,0,4,0,180
3.258096538021482,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,26,1,1,0.0,0.0,0,0,0,6,0,181
3.1780538303479458,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,0,24,1,1,0.0,0.0,0,0,0,6,0,182
3.2188758248682006,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,25,1,1,0.0,0.0,0,0,0,5,0,184
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.9459101490553132,0,0.0,1,23,1,1,0.0,0.0,0,0,0,7,0,185
3.1354942159291497,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,23,1,1,0.0,0.0,0,0,0,5,0,187
2.9444389791664403,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,19,1,1,0.0,0.0,0,0,0,5,0,188
3.871201010907891,3.4339872044851463,3.4657359027997265,3.3186376165026483,8.388342525814785,0,0,0,1.9459101490553132,0,0.0,1,48,31,32,3.3186376165026483,4395.526181977247,0,0,0,7,0,189
3.4011973816621555,1.0986122886681098,0.0,1.0760342091133341,0.0,0,0,0,1.6094379124341003,0,0.0,0,30,3,1,1.0760342091133341,0.0,0,0,0,5,0,191
3.1780538303479458,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,24,1,1,0.0,0.0,0,0,0,5,0,192
2.4849066497880004,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,12,1,1,0.0,0.0,0,0,0,3,0,194
2.772588722239781,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,16,1,1,0.0,0.0,0,0,0,4,0,195
3.6635616461296463,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,39,1,1,0.0,0.0,0,0,0,4,0,198
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,1,15,1,1,0.0,0.0,0,0,0,3,0,201
2.3978952727983707,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,0,11,1,1,0.0,0.0,0,0,0,4,0,202
3.258096538021482,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,26,1,1,0.0,0.0,0,0,0,6,0,203
2.70805020110221,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,0,15,1,1,0.0,0.0,0,0,0,5,0,204
3.713572066704308,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,41,1,1,0.0,0.0,0,0,0,6,0,206
3.4965075614664802,0.0,0.0,0.0,0.0,0,0,0,1.6094379124341003,0,0.0,1,33,1,1,0.0,0.0,0,0,0,5,0,207
2.5649493574615367,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,1,13,1,1,0.0,0.0,0,0,0,6,0,208
2.3978952727983707,0.0,0.0,0.0,0.0,0,0,0,1.0986122886681098,0,0.0,0,11,1,1,0.0,0.0,0,0,0,3,0,209
3.8501476017100584,0.0,0.0,0.0,0.0,0,0,0,1.791759469228055,0,0.0,0,47,1,1,0.0,0.0,0,0,0,6,0,211
3.6888794541139363,0.0,0.0,0.0,0.0,0,0,0,1.3862943611198906,0,0.0,1,40,1,1,0.0,0.0,0,0,0,4,0,212
